Hashtag	Username	User handle	Date of posting	Text	Retweet count	Like count
#marshelicopter	Sofie Shen 🪐🛰💫	@sofiessketches	Mon Apr 19 16:19:17 +0000 2021	Congrats to Ingenuity for the first powered flight on Mars! #Mars2020 #MarsHelicopter 📡💙 https://t.co/OsEYoqIDl0	129	1263
#marshelicopter	NASA JPL	@NASAJPL	Mon Apr 19 16:02:09 +0000 2021	"Pics or it didn’t happen. 📸

@NASAPersevere’s Mastcam-Z cameras captured images of the #MarsHelicopter’s first powe… https://t.co/RU6ejW0YIk"	311	2065
#marshelicopter	NASA Goddard	@NASAGoddard	Mon Apr 19 15:46:28 +0000 2021	"Achievement unlocked! 1st-ever powered, controlled aircraft flight on another planet! 🔴🚁

NASA’s Ingenuity Mars Hel… https://t.co/XlcFrsdfbW"	75	288
#marshelicopter	Fábián István 🎮 #wearethevr	@thevrpisti	Mon Apr 19 15:35:38 +0000 2021	És drónoztunk a Marson! 🤩 Hihetetlen komolyan! Remélem jönnek hamar képek!! 😱 #NASA #NASAPerseverance… https://t.co/dz5EhLOw24	9	1198
#marshelicopter	Eric Swalwell	@ericswalwell	Mon Apr 19 15:22:53 +0000 2021	"If America can build and fly a #MarsHelicopter, we can build real #GunReform to #EndGunViolence. 
All we need is th… https://t.co/K22a7hFOla"	138	707
#marshelicopter	NASA's Scientific Visualization Studio	@NASAViz	Mon Apr 19 15:21:51 +0000 2021	NASA's Ingenuity #MarsHelicopter became the first aircraft in history to make a powered, controlled flight on anoth… https://t.co/FQycUvqTmN	30	131
#marshelicopter	Planetary Society	@exploreplanets	Mon Apr 19 15:20:09 +0000 2021	"Ingenuity did it! 

@NASAPersevere's #MarsHelicopter just became the first aircraft in history to make a powered, c… https://t.co/S7geoI4HaB"	48	287
#marshelicopter	Google Arts&Culture	@googlearts	Mon Apr 19 14:53:40 +0000 2021	Today marks the test flight of @nasa's Ingenuity helicopter on Mars — the very first powered flight off of our home… https://t.co/dW3ORwUTyO	28	285
#marshelicopter	Evreni Merak Ediyoruz	@evrenemerak	Mon Apr 19 14:47:26 +0000 2021	🚁 İnsanlık tarihinde bir ilk! Mars helikopteri Ingenuity 287 milyon km ötedeki Kızıl Gezegen’de ilk uçuşunu başarıy… https://t.co/y6it8dIj1u	55	1116
#marshelicopter	U.S. Embassy Nepal	@USEmbassyNepal	Mon Apr 19 14:47:10 +0000 2021	Up, up, and away! what a historic day, the #MarsHelicopter just flew on Mars! राइट दाजुभाइले पृथ्वीमा हेलिकप्टर उडा… https://t.co/s7HJzr0xJq	17	243
#marshelicopter	Frontera Espacial	@FronteraSpacial	Mon Apr 19 14:45:00 +0000 2021	"¡ROMPER EL PLAN DE CONTINGENCIA⚠ cuando todo ha ido bien ya es tradición en la NASA! 🤓

#Ingenuity #MarsHelicopter https://t.co/WGJAiSPcuZ"	23	220
#marshelicopter	NASA JPL	@NASAJPL	Mon Apr 19 14:35:01 +0000 2021	We just flew the first aircraft outside of planet Earth. Tune in to a postflight briefing today, April 19 at 11am P… https://t.co/crhhBSpKjl	1076	6494
